Game Number,Player 1 Total Score,Player 1 Moves,Player 2 Total Score,Player 2 Moves,Winner
321,211,SIP; AIA; BA; LA; NE; BEE; EE; FE; EE; ICE; GEED; FEG; EAN; MM; JOL; OON; OR; EFS; OONT; ORS; TURK; SKY; RE; WHEAT,187,TADS; TANA; ADD; ED; ED; DEAL; EL; FEE; EH; HEAT; GI; MECK; MENG; EEN; JO; NON; SEAN; BIN; IN; US; NU; PEH; RAIA; ST,Player1
322,180,BEEN; AA; AN; DAD; DEE; CECA; FE; FEE; EE; EL; HM; NEK; LINN; ONO; NOO; PIR; FESS; ATT; ST; NUT; GEEZ; NY; RURP; XU,212,ELD; TAB; ABA; NEED; DEE; REDE; HE; GEE; GIE; JIG; NA; MNA; DAMN; NOO; KO; PIRS; OPS; GI; URP; OWL; ST; WATT; KOI,Player2
323,201,LINN; FE; AA; NADA; DEAD; EA; DAE; DE; EF; EE; GEEZ; AAL; LIMN; JINNEE; NOO; ADO; OS; SO; SKI; SKIT; LUV; NY; RUT; NIM; ZE,211,IN; THAE; HACK; DA; DE; DEBE; BEE; NEE; GETA; BEEP; ICE; EM; NEF; HONG; NOM; SHACK; NEEP; TSK; UT; ROK; JUT; IT; TOW; ICER,Player2
324,234,OSE; AUAS; CABBED; ADDED; BEDE; ENE; EFFED; GEE; HEH; LEE; MM; ENLINK; OO; ROOSE; COO; ERR; SCABBED; TO; ROOSES; KO; FERN; HERTZ; AR,200,NID; AA; MA; UKE; EVE; VEE; GAGE; EE; ELD; NE; CINEMA; INN; PI; HER; FER; ST; EN; NUT; JINN; PWN; TI; NY; ENEW,Player1
325,157,LEW; ALMA; CAA; ED; EBB; AE; GEE; ZEE; FE; CIG; HID; HEM; AM; ILK; GIN; NO; GOON; ROO; HINS; GINS,149,REZ; ERST; AD; DE; DAB; DE; EEL; EE; FEED; BA; KI; KIN; GI; HIN; KON; OO; NOON; PROO; ONS; FEEDS,Player1
326,179,FUSE; NAT; BAA; BEDE; BAE; ENEMAS; AGEE; MICHE; LIKE; MINKE; DE; INK; MON; NO; NON; ORRA; PI; SHE; SINK; ZO; EDGER,179,ET; NEMAS; AW; ED; CEDED; EE; EDGE; EF; LI; NE; HE; NO; BAAL; JO; GO; DERNS; ST; JIN; YURT; WO,Draw
327,178,CREE; EA; AL; DADA; BEE; EE; FEEB; ZEE; KI; KNEED; HI; HM; NOOK; NO; OP; NE; SRI; SER; DADS; NET; WHIN; UR; TUN; URN,186,COLE; TAP; DA; DAN; GEE; CEE; ALEGGED; EIK; DIE; MM; EN; HIN; LOG; RE; IN; KINS; SON; INN; JUS; TOP; RE; FY; NY,Player2
328,211,ETA; NEMA; ODA; CEDI; EE; EA; FEE; GID; KIEF; MILK; INN; NOO; MO; NOOP; MOSK; RES; OOMS; ST; TUP; TET; ZETA,166,ICON; ANANA; BEDE; BEDAD; EE; EE; FE; HE; HE; EEL; ANAN; LONG; RE; ER; ANANAS; CEDIS; THEM; JUST; UN; MILKY,Player1
329,176,ENTOMB; BA; DADA; EE; AE; EE; EE; AGE; GI; EIK; MAM; NAE; ING; GOO; NOON; ERR; IN; EIKS; SERR; UR; REED; INS; TUT,170,WASE; AND; BE; DEN; DECKS; NEE; DEF; BEECH; HIE; DEG; BAEL; JAG; GIN; NON; LI; NO; SLEE; PE; TE; FURS; UT; NY; ST,Player1
330,192,TOR; TAMARA; ADD; ED; BEDS; EE; FED; EE; ECCE; HI; MIKE; NE; ING; NEE; NO; ONO; LOR; RING; TON; SUN; SUNKS; ANY; KEN,175,RAGIS; TAMARAOS; FAA; ABED; FEE; EE; EE; EE; GEED; HEIL; INN; AN; NEMN; LOON; EN; AR; PE; JEE; EN; SUM; HIT; TEE,Player1
331,199,DENSE; NAN; ANE; CAAED; EA; NEEDED; EGG; GIE; KI; LA; NO; AN; HO; MOOL; HOI; REE; SKI; NANE; ST; UT; PST; TEGG; JUT; RUT,240,NOISE; CABA; DAE; ABED; YEED; EE; EF; EIKED; ELF; IN; ME; ME; MO; KON; ERK; NEF; NA; ST; PST; RUTS; UT; LAR; UN; REV,Player2
332,234,TWEED; AA; ACH; BADE; ACE; EE; EE; CIG; GEED; EKE; KINK; INN; MO; OON; MI; GRRRL; OS; ST; SUNS; NY; STUN; ET; XI,205,WIND; BA; DOB; DEED; AKEE; FE; FAE; GI; HO; MEL; EEN; INN; JO; PE; KO; POM; MORN; REN; JUTS; EL; JOT; SNY; VET,Player1
333,190,GIO; MAG; ABBS; AND; BOA; DEE; EA; AE; EE; HE; LEK; NID; EAN; ON; REM; KEA; ONS; NIED; TROMP; LUNT; NU; WYN,185,JEFE; AA; ACAI; EVE; ED; CEE; FE; HI; SAE; EGGED; EL; INN; MONK; OP; ROMP; MONKS; TE; SEE; ST; URN; DEET,Player1
334,115,PEN; AD; AY; AA; REED; AJEE; EE; EE; CEE; KI; KEG; MI; EAN; KIF,120,EN; HEAD; AB; DID; ZED; DEB; CEE; HE; CIG; IF; EF; ILL; MIM; GEE,Player2
335,207,TEE; DITA; CABA; EA; ED; LEE; DEED; FE; FAG; LIKED; MI; MINI; NA; IN; GIN; BAN; ER; OM; ES; PUN; JOW; NE; TYG; KLONG,189,OSE; SPA; BA; RED; ALEE; EE; JEE; EE; FEE; JEE; KI; EN; HA; CH; LONG; NON; PRO; SON; ESTS; KIT; US; JEEZ; MIZ; ERR,Player1
336,193,OAK; TAG; CACAO; CAD; DEED; EE; EE; GOE; EF; HI; IMINE; INN; EN; NO; LO; GOEL; LORN; PEA; ST; PENT; ST; NUR; YOW,177,OYE; ABA; EM; DEE; EE; KED; DEF; GIE; FIZ; HM; EL; NE; HIN; NON; PEN; NORK; EFS; NORKS; GOELS; SUB; IT; NURR,Player1
337,186,AKA; AM; ABA; PED; DEED; EE; ED; EF; ECH; ELM; INN; LOGE; ONO; OR; JINN; LIKINS; ORS; NE; STURT; NYS; ZIN,199,EME; EA; AGA; BE; DEEVE; VEE; EFT; CHID; JEE; LIKIN; IN; TON; NO; NE; EEN; GROPED; ABAS; TUSK; TWP; RE; VAE,Player2
338,204,NAN; EA; EAU; DE; BE; CAD; FEEN; GIE; EDH; KHI; NEE; FILK; ONO; EAN; OP; NO; SKIN; LADES; TEF; JUT; WE; RYU,173,SAW; BANE; LADE; NEEDED; EE; EE; ENE; GIE; GECK; MNA; KIN; NON; MOI; GO; MOIL; NO; SEE; BEST; TOP; MM; YU,Player1
339,160,MEE; ANATA; DA; ABBS; DE; EE; AE; EF; TICE; EF; AL; KED; EAN; ON; COG; OR; PIG; REN; ORS; THE; UT; KON; GONK,233,ENE; TAXA; DAD; SEE; WEAN; EE; GEE; HEH; DIB; TEL; LIG; INN; EN; NOME; OM; ON; NOH; PROM; ST; JUSTS; VIN; WAE; YU,Player2
340,177,CHYND; NAY; AB; DAE; AE; EE; DESEED; FAG; GEED; SI; LEI; NE; ING; IN; ONO; NOON; OP; KEF; IT; MU; OR; REO,190,HEIDS; SCABS; AE; ED; ED; EPEE; BE; FEE; EH; KALI; BEN; EEK; EN; MON; NOO; NORM; TING; SNED; ST; MU; TO; MURL,Player2
341,228,NOSER; AWA; ED; AA; CADE; BEE; CEDE; EF; BE; FEG; LIE; NED; MANA; LI; BEEN; HO; POLO; GEAN; HORN; BENTS; TSK; SUR; NOT; KNOT; ST,193,OMA; BAAS; AN; ER; EM; EX; DEBE; EGG; HID; ED; KEX; LIEN; LINED; AE; LO; FON; PI; NO; HORNS; EEK; NU; ST; UR; WAWA,Player1
342,238,NOR; JANN; AD; BED; ABED; ECCE; EUGE; FIEF; KLIK; EH; DAMN; HER; ME; EEN; SI; OP; SIN; RUTS; LOOS; WOS; NY; NYM,176,SEEN; KAB; DAE; AA; DEED; CEE; EE; EE; GIG; ENG; GINNEL; LOO; POO; GRR; OS; STEEN; LI; TAJ; NE; TWOS; XU,Player1
343,170,NE; WAE; EASE; AAS; DACES; DEE; EE; GED; HEID; KI; EM; JINN; EEN; KA; OI; ON; FE; OIKS; BEEN; GURN; THEN; TEEN,172,NE; AALS; BA; AVA; DENE; BEE; DEF; HEN; EGG; ILK; MAAS; JIN; EALE; CONE; EON; OOM; ROOM; ASPS; UT; LEW; PO,Player2
344,203,JETE; AA; ANA; CADE; ZE; EE; AE; DE; CEE; EIDE; EEK; LAD; MINGE; INN; KOI; FOO; DEN; HEN; ROO; ERS; HAEN; JOR; ERST; RUTS; ST; FRY,213,EE; HALE; ANN; DA; AD; DEEK; ENE; CEE; GI; GI; LEME; HAE; IN; JO; OO; KOB; MEE; ER; IN; KOIS; CADES; PROO; BRU; TWP; BRUT; PST,Player2
345,200,TENNE; AA; AA; BAD; DEXIE; EE; MEE; EE; ECH; LED; UG; NE; MEE; KINK; OOM; HIN; ROOM; SCOP; GEES; GIT; NON; PI; DEFT,201,TEEM; AQUAE; BIN; DEE; DEED; FEG; HI; KED; GI; NED; DEF; INK; NOX; NO; COP; NOR; NE; LECH; ASS; UT; EWTS; VROOM; NY,Player2
346,195,ED; DONNA; ACCA; EE; AA; ED; BE; EE; HE; GEL; KNEE; EN; INN; EMO; KON; OP; GELS; ST; TUNS; WO; VLY; UR; WHA,191,DO; DAB; HA; FEZ; FEED; CEE; EGGED; JIG; EL; MINED; MI; ENE; NON; KORE; RIM; SOP; ST; REO; ET; UP; ZA; URN,Player1
347,173,ALA; CAA; WOAD; ED; DEE; EEN; EGG; IF; KIKE; ME; MM; IN; EN; ENG; ON; LORN; ROC; MHOS; ST; UN; ST; REP,170,NIEVE; BARN; DE; DEER; BAE; FEE; HE; KIEV; ECH; LI; LI; NA; GO; GONK; EN; NEON; ENGS; SI; OFT; UG; PST,Player1
348,174,LEAST; AA; AD; DAD; EE; EASED; FED; CH; EE; MI; BLINK; IN; NON; OO; ROK; FRO; GIGS; IN; MU; STRUT; NY,211,MESES; AA; DOB; VELA; BEE; ECCE; GEE; GIG; HEIL; EEK; IN; NE; NON; PIN; MIM; KNEAD; ST; PRUNE; UT; SWY,Player2
349,205,TANS; ANA; NADA; WED; DEET; EE; CEDE; GHEE; GIB; HE; MICA; EN; ME; KO; NO; ON; NE; SNOB; REE; PUR; UT; KY,177,GOR; RAST; ADD; BEEFED; EE; EE; EE; GAG; HIKE; JILL; AL; EEN; MEE; NOB; OF; NORI; ONS; TONS; NOUPS; TON; RUT,Player1
350,0,,0,,Draw
351,93,EVET; ZA; AD; AE; DE; EA; EE; EE; GO; EIK; MEL; MEN; EL; KNEE; ON; PONG,139,FIKED; BABE; DI; AD; EA; EE; FEG; HE; GOE; ELICHE; MM; DIN; NEE; ON; OON; NEF,Player2
352,194,HENDS; AWA; CAT; EE; ECAD; EE; EA; GEN; EEW; EKE; MIM; NINE; ANN; OON; ONO; NEP; SPIF; POTT; UR; JUS; HANT; ZEA,223,ERS; BIBES; ED; DEED; DEEN; FEE; BA; IF; HAG; TEEK; GLEE; DEL; MON; ON; MOON; SAD; KED; TURRS; EX; ZEN; RE; DELL,Player2
353,228,THAN; MA; ARBA; RAD; BA; DEE; BEE; FEED; GED; JIG; HIM; EN; LI; NO; ON; LINO; SAMAS; LEAD; TEE; EVERT; RUSKS; WE; VELD,202,EN; AA; ACE; ELD; EVE; EWE; EE; FE; EE; ICK; EN; MINE; INN; ONO; KNOP; THANS; RHO; ENS; NOT; UT; GYP; JOR; ER,Player1
354,184,REN; LANA; ANA; DAD; DEE; EE; DEB; GEED; GI; HE; KIBE; EEN; MIGG; ELK; ONO; OON; NO; SERR; ST; REF; NUT; MU; NEW,181,EH; ES; MA; AD; EE; JEFE; EF; ED; EGAD; IGG; KI; EF; NANA; EL; ON; PI; ERR; KIN; DADS; NOOPS; TUT; SWY; CID,Player1
355,203,TROKE; ANAS; AA; BAD; DERE; DEE; BEEF; EA; EGG; ICK; CHI; MM; EN; NEE; NE; PEN; KON; DAL; ST; UM; ST; POOR; WYN; ZE,200,EE; LA; DIDO; AB; EE; EE; EF; HI; EE; EL; CINE; QI; GEE; NON; NOM; POO; GRR; CINES; EFS; US; PUTT; RE; CHIN; TEGG,Player1
356,192,ORS; RAJ; CAB; DAD; SEEMED; EE; EF; CH; GIE; ILEX; GIEN; NE; EM; PO; REH; NO; SNIP; TEEN; ON; NUR; UT; NURL,200,BEE; NAB; DADA; EA; ENE; FEE; GEE; GIE; EH; MIND; INK; DEKKO; OP; ON; OS; TSK; LOS; UT; LOSS; LOSSY; UR; SEMEN,Player2
357,151,MORN; AA; CAL; BEAD; DEE; DEE; FEE; HE; JA; GO; HEME; EEL; EN; DEL; NON; DENS; AAS; REH; ST; URN; SKI; NY,182,RETE; ABO; ADO; DE; CAM; DEE; FEEZED; GIG; DEEK; KI; NE; NIM; NE; KOI; NEP; NON; SNAG; RECAL; TUT; TSK; NEW,Player2
358,188,OI; LAIN; BAA; DAE; DEE; VEE; BE; GHEE; HEH; BAAL; KNEE; ALF; INN; NOO; JO; NEEP; IDES; DEEN; ST; NOTT; ST; PO; CURT; UR,211,GYNO; LAGAN; DA; DEV; CEDE; EE; AE; EF; KEEK; EEL; MM; NIM; EN; NO; MIR; NOY; EMS; ES; SLAIN; REEL; TRUGS; NU; WEM; TERN,Player2
359,185,AERO; NA; OBI; AE; ADD; EE; EA; EGGER; JIG; LO; EE; NE; IN; EN; GINK; JOOK; JOR; ORBS; SPEAN; TEN; MUTTS; URN; XU,198,NEE; ORB; SAC; ED; GAED; DEE; EF; HE; KECK; EL; HEN; EF; LEGGER; DEEN; MOL; NO; NO; OH; DEENS; ST; TUMP; NY; TENT,Player2
360,169,NEW; AR; AL; ADD; ACE; DAE; EA; EE; FEE; GEE; KI; MILK; IT; NE; EEN; ALAN; ON; OO; NON; FEES; ROOS; NOR; TA; NOT; URN; NU; MEW,235,DE; BAR; ABA; ABAC; GED; EE; TEE; EFT; ED; HETE; GI; MM; NE; GEEK; IN; ON; NO; HO; ROO; PI; SKI; SIT; NU; SKIS; NOTT; VLY,Player2
361,202,JOE; KANA; ZA; LA; DECK; BEEFED; EDGE; DEF; LI; EM; HE; IMIDE; NON; DEN; GIN; DOR; ROO; IS; PEES; TIG; SUQ; SKEN; TUT; FY; RE,210,LAZO; ABA; NED; ECAD; AGEE; EE; EE; IDE; KEF; KEN; DEN; AN; NONE; PEE; MOR; PE; OM; HES; ON; DORT; UT; LAX; NOH; ST,Player2
362,216,ARTIS; PAS; ACT; ADD; ACE; AE; DEE; FEE; GHEE; KI; GEL; BENI; NA; HMM; KI; ON; ON; ON; SON; KAE; JO; UT; XU; NOTT,222,PA; EDS; IRID; LEDE; EA; EE; BE; AH; BE; LEE; BEN; FEEN; EN; EN; NEAR; NON; FLOG; NAOS; NOT; TUMS; WEDS; WRY; RUT,Player2
363,184,SENSI; AA; ADZE; DEAN; AE; AGEE; EKE; DIG; LIEGE; MIM; NEMN; NE; ON; NO; DEN; DECADES; LIEGER; ST; UN; TWP; DEL,205,SEDGED; ABB; VAE; DECAD; BEE; EF; EECH; FAE; EH; HE; LIB; KON; OON; KO; REH; MORS; ROON; BEET; PUTS; TUN; MY,Player2
364,197,EEL; CAL; ALEFT; EX; DEE; EE; BEE; AAH; EE; LEE; EEN; BE; EAN; GI; ON; GOV; KIR; BES; ONST; MU; URPS; JUN; DEEDY,216,LEFT; AKE; AHA; LADED; DEED; CEE; EDGE; IF; KAIK; MIME; IN; BEEN; INN; HOON; NON; DOM; ORS; TRON; IFS; MIMES; AW; KIRN,Player2
365,231,DANK; NAAN; KATA; VEE; ED; DE; DEE; DEG; GIE; EL; LICH; INN; ON; JEW; LO; PRO; ONS; ST; RUMS; XU; WO; ZIT; NY; ST,202,NAE; PACK; DEB; ABBE; WEED; FE; FE; EE; PIKE; HIM; LA; NON; ON; JOR; JEE; SMOG; JORS; NAT; ONST; UG; JEEZ; REDO; NY,Player1
366,174,ZEN; EA; ASHED; DEADED; EE; EE; FEES; GHEE; MICE; EEL; MASHED; FINE; IN; NOG; ON; ONO; NON; NOGS; PE; ST; ME; UT; TUT,181,REAP; AB; AD; EH; EE; MED; GADE; BIGGIE; ALE; PAL; NE; EN; EEN; ON; OO; IN; REEN; KO; INS; OOT; MES; TURK; FY,Player2
367,189,RYE; ARE; ACE; DEAF; BEE; EH; DE; GEE; JEED; ELL; EM; MI; MING; OM; ONO; COMING; REMS; OHS; ROE; QI; RUNS; TSK; JO,179,NADA; REBBE; DE; EA; DEE; EHED; KEG; FIB; IDE; HIE; DEAN; INN; RENK; OK; NO; REM; PEA; SON; KEGS; BEEN; TUG; NU; WAAH,Player1
368,181,SOAKER; BAA; DADA; AI; SADE; TA; DEE; EE; FEH; FIKE; GLEE; EN; EH; TAN; NON; OF; MON; SIN; PEH; PO; RAD; BAAL; OFT,175,TUT; MICA; ED; ED; EVE; EBB; CEE; EGMA; EE; LIG; JEE; MINE; EN; HONK; KO; ON; NORK; ERRS; OGEES; TUN; TUP; SYNE; EEW,Player1
369,187,ECO; EAN; BABA; EA; ADD; EA; REE; EE; EHED; JIG; MI; ANKLE; FAN; MILO; NID; JEER; PEA; FANON; ST; ST; JUT; MUNT; PROM,218,OUR; BA; ADDS; ET; BEE; EE; FE; GOE; FIE; ICH; LINK; NED; NO; NONI; ROM; ESS; REEFS; ORT; UT; MUN; YE; WADD; GOER,Player2
370,195,GITES; AA; AUA; DEB; DEBE; CEDED; DAG; HE; SOL; EM; NIL; KEEK; JIG; KIF; ON; NO; ON; OONS; TRON; UT; IN; NY; URP,164,OWE; ARE; EA; BEDDER; SEE; EF; CEE; EE; KI; HM; EN; ME; MEN; LONE; JOL; OO; LORN; KROONS; ST; EW; PSST; EAT,Player1
371,184,POTS; SATARA; DADA; ED; FEED; TEA; CEE; LIG; GAE; EL; EM; JINNE; MEE; PI; KIN; JO; ES; NEE; DAN; NY; WOG; NURR,201,CARON; FAB; AE; LEED; EE; BEEF; HE; GIE; KI; MEL; OPAL; KENCH; OO; ROE; KORS; NTH; NUR; UN; ST; STEAKS; XU,Player2
372,201,NEUK; AT; DAD; BEAD; EE; EE; GEE; DE; LIE; AH; FIKE; ELK; MIME; INN; NOB; MODE; OP; EEN; REH; EARS; SNOB; ST; NU; ST; PST,183,REAN; ALBA; ERA; BEE; EE; EE; DEE; EF; HIED; DA; CH; AL; EEN; BEEN; ON; MOG; CAL; OK; GU; JINN; GRR; SUQS; TI; ONYX; ST,Player1
373,181,MU; MONA; DA; NAN; MUN; DEWAN; ED; BEEBEE; EF; ID; FE; HE; JEE; NANG; EAN; MO; ON; RIA; NOR; SEEN; SON; EIKS; AAL; REIKS; EFT; NORK,207,LOO; LEU; NA; ACCA; AD; EEEW; EE; EE; HAE; JIB; EE; EEL; EIK; IN; EEN; NOM; KO; DERN; MON; ACCAS; TE; ST; LOOT; PST; NY; ADZ,Player2
374,190,DEVI; WAI; BAS; DADAH; EE; EE; AE; GIGA; FEE; AL; MM; HAN; KEB; FEEN; NON; PI; OOR; MMM; OOS; TORS; ROOS; ST; TUT; NY,164,EKE; HAED; ACE; DEBE; CEE; FEE; EGG; HI; LEE; IN; WEN; EEN; LIN; EON; OI; OO; AERO; ORS; ENS; SENS; ROOST; UT; JUT; UR,Player1
375,136,NESS; AA; CAWS; DEAD; DEBE; EE; BE; FE; FIE; EEK; MIS; GEL; AM; ELK; EDH,100,EA; AR; SAN; EE; EE; CEE; ED; GHI; JIZ; EEL; BAD; EL; LEE; SEG,Player1
376,228,PIU; JAK; WAS; WAAC; ADD; DE; DE; EE; WASE; FE; EE; AG; LICK; MEN; NEE; INN; NOON; OB; MOOK; LIBS; BEES; ST; NURR; WRY,192,KIP; TA; TI; DA; EVE; GEE; EE; BEE; GUFF; DEG; EF; EEL; LIB; HM; HE; EN; JO; REN; NO; MOOKS; EFT; PST; THE,Player1
377,194,DAWS; BAAS; SCAD; DEED; CEE; EE; HAED; HIES; EIK; MM; DINK; KI; EN; EEN; FINO; ON; LIP; REIK; ENS; EN; NOON; UN; GENT; FY,180,DEBE; ACES; BO; EE; AXED; GEE; EE; FEG; LAD; FIN; EN; MEN; EN; LO; ON; NO; POH; GEN; OR; ST; TEN; RUT; ONY,Player1
378,187,NAP; AI; ACAI; ADD; KAED; NEEZE; EE; EE; NAE; EE; EGG; LIME; IN; NOM; ION; NON; POI; ONS; KOR; PUTT; REE; RIN; WEEK; WADD,241,NAPKIN; ZA; ZAG; ABAND; NE; BEE; EE; ED; HEP; ICHED; EEK; KED; FEE; INN; MOLL; FLOR; INNS; BEETS; US; ST; KY; FEER; JUS,Player2
379,162,DOAT; AA; JAGA; EKE; EE; EE; FE; BE; CHIEF; NE; MM; KNEE; EEN; BON; EAN; LISP; IT; UT; REE; REEL; NY; NUR,177,ED; AMARNA; DE; ACED; CETE; DEE; EGG; EEL; IDEE; LI; EEK; MEN; NONE; NOO; RORIE; SH; PSST; FER; OPS; TUT; UR,Player2
380,157,OS; OR; ADOS; DADA; BLEE; AE; EE; GER; DE; EH; ELF; NIB; INK; NO; JANN; ENS; JAR; TIK; GULAS; NON; NY; EN,189,TAM; GULA; DAD; DEAL; EE; CEE; EE; EECH; DEFI; GOJI; KIN; ANN; MOD; KON; UP; EARNS; ST; TUT; WENS; MAE; REH,Player2
381,227,ER; NABS; YA; BEDAD; EE; EEN; FEE; CH; CHIEF; CEE; AL; NA; INK; HI; ON; NOOK; KOP; GOR; TADS; TEE; NE; UR; WOF; URP,168,ENE; AI; TAD; ACED; ZEE; DEET; ME; EE; IDE; LI; EGG; EEN; EM; EM; CON; GO; KO; KON; SEN; STEM; NUS; WO; GRR,Player1
382,180,SENE; EAS; CABA; CODE; AE; BE; BEE; DEE; EH; EF; KEY; HILI; LI; MI; DEEN; MIL; MM; NO; GOE; NOO; NOON; DEENS; IT,149,AY; KARA; AD; NE; NE; EE; EE; GER; DAD; AG; DEE; EFF; EEN; IN; CODE; DEEN; OD; JO; NOM; KO; AAS; SOD; TAE,Player1
383,190,TUXES; AA; ACACIA; AE; AYE; EE; EDGE; DEE; JIG; JIN; NAE; ILL; BIN; NO; OOM; MO; KOR; SEDGE; DENT; EST; RUN,183,DOPES; BAS; DEE; BEAD; EE; DEED; GHI; KEEP; EH; EF; EN; DEEM; DEN; KO; MON; LO; FE; ILLS; BEADS; DEFT; RUNT,Player1
384,198,AUE; SKA; FA; BADS; KAED; DEE; EE; FEED; AE; KI; FEEL; MAE; EM; IN; DEL; GIEN; INN; NON; ON; GORP; MAES; SH; NU; TWP; NURR,176,WE; FIE; BA; ADD; EE; GIE; EE; EE; GEE; JEE; LEE; EAN; EEN; ME; KIN; CH; GOO; CON; GOR; NON; PROSS; ST; TO; NUR,Player1
385,217,FEMES; EARS; CAA; BEAD; FEED; BE; DAG; NIE; EE; AJEE; LI; MA; EN; CONN; OBE; NO; NOON; ORS; ORS; TE; JOBE; LIT; UTU; ZO,191,DEE; AN; RAN; PEED; EE; GED; EE; CHIC; GIF; LI; ELK; IN; INN; KANA; JO; MEN; NORK; SH; PST; VORS; ROK; ST; KY; PWN,Player1
386,160,NE; KHI; AB; DIED; CEE; KA; AE; FA; EF; ILL; GEM; NEE; NONE; ONO; NO; REO; OPEN; IS; REOS; ST; UR; REAK,184,DECK; GAE; ABACK; DAE; DE; EBB; AJEE; EH; GIG; MI; KNEE; IN; NOM; ON; OP; INS; RENO; GAES; ST; NU; PST; DIDY,Player2
387,196,JEER; AAL; BAC; EE; CEE; ODE; FEAT; EH; KI; MICE; EEN; NE; CON; OF; OR; EANS; NODE; OES; ENS; ST; UPS; PWN; PWN; EEL,186,MODI; ABA; DONA; EE; ED; TEED; EA; EGG; HILA; JAK; EN; INN; NON; ROK; REDO; ORG; ORGS; INNS; BACK; TUG; NTH; EGGY; MU,Player1
388,216,ANN; NEDS; VARS; ABAC; DEED; DEE; EE; EH; EA; FIG; FIE; NEK; FEM; IN; NON; POO; EAR; FIGS; HAJI; NON; POOR; TI; TELS; NURL,221,NEEM; DAP; BANE; BAE; NEE; PEECE; DEED; FIGGED; AJI; EL; MEE; NA; MEEK; LODE; NOM; NOG; OR; EHS; TEE; ORTS; US; NU; SUQ; JUG,Player2
389,175,RIP; AA; TUB; AN; DAB; EE; EE; EF; FEED; DI; EL; FEEL; HAND; MINK; EEN; LO; GON; KIR; NOR; PEA; ON; SHAND; ST; MUN,201,EYNE; EAN; CACA; TEE; DA; EE; FEE; AGEE; IDE; KI; GEL; MI; HM; INN; OE; NON; KON; KONS; ORS; ST; JUN; HEW; EX; UT,Player2
390,129,ORS; COO; CAB; AD; ADD; EE; BEE; GEE; GIF; DEI; LIG; EM; EM; KAE; TORSK; IN; ON; NON,120,TEA; AWA; SURD; ECOD; EE; AE; FE; GHEE; EE; IDE; EM; COOL; NIED; AAL; DEEN; NON; GO; HM,Player1
391,250,GORS; PARMA; CASE; DA; EON; ABBED; LEE; EE; EFF; JEE; KID; HE; AN; HM; COOK; LOON; SEED; EFFS; PREON; CUNTS; TWP; TA; VLY,170,NEEP; EE; BA; ADD; REE; EE; EA; GAE; GI; FE; KIEKIE; INN; GINN; OK; MON; JO; ON; NEEPS; EN; NUT; TRY; TEN; XU,Player1
392,175,EKE; AGEN; GAB; DA; EA; BE; BA; ED; EDH; KO; CEL; MEIN; LINN; LOO; POO; GAP; INN; ER; SO; ING; UTE; EDHS; WEAN; NETT; XU,228,ERG; AA; FEND; EE; DEE; DE; EF; EECH; EE; ICH; LIMA; DEEN; BENJ; MOM; IN; NO; KOSS; TAE; ST; LICHT; UR; WYN; KED; JUTE,Player2
393,238,ELFS; EEN; AZAN; BA; DAE; CEDER; EGG; FEE; LIKE; INN; NIM; NOO; NO; ROMP; FEES; NAMS; QI; TO; NU; ST; KY; RE,191,TEE; AROBA; ADD; DIE; DE; CEE; AGEE; HE; HEM; NA; DEN; KO; JO; CALP; ONOS; EN; ROMS; URNLIKE; WEN; TOT; TROMP; LUR,Player1
394,211,ANES; VAKAS; CAB; ABA; DEED; CEE; EF; EH; HIE; EEK; GEE; MM; EN; EN; ON; CONK; MI; ONS; POS; EHS; ST; TURR; YABA; STUNT,178,DEG; BA; ADS; DAN; DELED; EE; EE; CAVIE; GI; BAKE; KILL; JEE; MEN; NO; ON; OP; JEER; OS; TONS; EFT; STUN; UT; NUT,Player1
395,176,LAMS; FAE; KOA; NAB; ANE; DEED; SEE; CEE; GHEE; DEG; HILI; GIN; INN; NE; ON; JOG; REMET; ORS; THE; ET; DEGU; PO; OS,185,LEEK; NAAM; BA; OD; MET; CEDED; DE; MAE; DEW; CEIL; EN; MA; OKE; OOF; AN; BRR; ODES; ENG; ONS; UP; TUN; WE; DEY,Player2
396,206,NUDE; AN; AE; AVA; EE; DEE; FEE; EH; JAGG; KLIK; IN; BAD; MEE; ANN; OK; OE; NO; MOE; NEEM; LINN; ST; CUR; CURR; XU; TWP,227,BEEP; AA; BEAN; EE; DEE; PEC; GEED; HI; FE; ILK; NEF; NEE; AN; NAE; INN; ZOO; CRON; NUDES; SI; NEFS; AVAS; NOW; STY; PSI,Player2
397,224,EEW; JAI; CAN; DAE; WEED; DAE; EFF; FEE; IDEA; HILA; HM; ME; MENG; LEA; LO; NONE; PLEA; BEEN; LOSS; CH; ROKS; ST; RUN; THEED; NU,193,JET; BA; NADA; BEE; EA; EE; BIG; HEED; CANG; KED; AI; NE; NA; MO; KO; PO; ROK; LOS; NO; GETS; SAB; TEFF; RURP; NYS; NUT,Player1
398,180,EL; EAN; AMA; DELT; DE; DEE; BEE; DEE; EF; GI; DEG; EKE; LEE; ANN; BI; HMM; NO; NON; RE; BEER; NOR; PEAN; IN; TUT; SYCEE,222,TEEK; NABE; CAA; OE; EL; CEE; DE; DAE; EH; KI; GIE; FLED; HM; IN; EAN; OK; NON; KIR; NOG; EDHS; FOSS; PEANS; TUT; WIN; CRY,Player2
