Game Number,Player 1 Total Score,Player 1 Moves,Player 2 Total Score,Player 2 Moves,Winner
312,296,WINNLE; CAMA; BAD; DEADEN; FEED; GHEE; JAIL; BAGEL; JAM; JAMON; POM; WINNLES; DEADENS; FEEDS; TE; RUT; XU; WAY; UT; ZEN; ZE; IN,306,WRECKS; BOBAC; DEEDED; DEE; FEED; HIE; GLIKE; INK; NENE; POON; POMO; GHEES; NOR; REM; RUGLIKE; ET; KY; VET; ZE; TUT; AR,Player2
313,239,INKPAD; NADA; ABACA; BAD; XED; BEE; EGG; JIG; MELEE; JEFE; NOON; RAD; INKPADS; ORT; RORT; SEV; STUNT; WET; ER,364,PIX; HACK; BEEPED; PED; DEE; EFF; GIGHE; JELLO; MNEME; MONK; QI; KROON; JELLOS; ESTS; STUN; WYN; WUZ; VAE,Player2
314,290,POWNIE; WAB; DADO; AB; CEE; EFF; HAIN; KAIKA; HMMM; KELL; ANON; HORN; SORNS; TEFF; TURN; EX; TURNT; EEW; TREW; TOP,314,PEENGES; SAC; BEDDED; ABCEE; IDEE; GHEE; JIG; LEGLEN; JEE; LONE; OP; NOR; LEGLENS; ABCEES; ERUV; YEX; ZE; JEEZ; NOR; NAN,Player2
315,382,FLAXIER; BABE; ADDAX; SEED; KAF; HAGG; AJEE; LEMME; JA; EEK; QI; ROCOCOS; SORNS; BEET; LUNT; SEEDY; ZE; IT; WET; ZA,299,FAKES; ROCOCO; DEEDED; BEE; EGGED; HEH; LIKE; MINNIE; NOME; POP; QIN; LIKERS; FAKEST; NURS; WE; WRY; ZEN; VET; NOMEN,Player1
316,293,BONZE; NAKFA; ACCA; DEAD; JEE; GAGE; HIE; KEELIE; LIME; NON; OOF; NORM; GAGERS; SLIME; JEER; STUNT; NIXY; AW; WOK; NUN; AN,305,JEEZ; BARBATE; EDGED; JEEZE; FEEB; HIC; DEKE; LEMME; HE; JOLT; QI; PROOF; OP; DEKES; ST; STUN; REZ; NOH; UN; UN; VAN,Player2
317,355,PUNCE; PAWAW; PAWAWED; PUNCED; HAED; AFF; AGHA; JO; KLIK; JEE; IONONE; ROOP; BENDEES; KLIKS; ST; TURNS; KY; QI; ZE; XU; ZO,266,CHONDRE; ABACA; BENDEE; REE; DEE; GEE; GIN; KIEKIE; KNELL; ME; NOM; ABACAS; OLM; TEA; JOT; TREAT; REF; REV; REEN; NU; NUN,Player1
318,272,WHID; RAIA; COCOA; WAVERED; CEE; VAE; NEAFE; JEE; MILE; GLIKE; NOVAE; DOP; MILER; GLIKES; EDIT; SKAT; NU; WYNN; ZEX; NY; ZE,346,WAVER; ABBA; BENJ; TEDDED; DABBA; FEED; GHEE; GELEE; MMM; KNEE; NOON; PRENOON; SKA; WHIDS; FEEDS; TRUNK; WYN; EX; KNEES; IT,Player2
319,267,EKING; KANA; CODA; DEADED; AX; FEEN; HIE; KIKE; HMMM; ENGILD; DONNE; ERROR; SETTS; VAX; RUT; NUT; WE; VAN,353,PENANG; EXACT; EBBED; EXACTED; FEEN; ECHE; JEE; GILD; ELL; GOJI; POON; GOJIS; PENANGS; OWTS; MY; QI; QIN; ROWTS,Player2
320,244,RENEGE; WAE; DADA; CEE; SAFE; HAHA; KIEF; LEEK; AIL; NONI; JO; BOWSERS; JUN; EX; WEX; RENEGER; KOR; ER,311,BOWSER; BACCO; BEDDED; GENE; FEG; GID; GLEEK; MINIM; NONMEN; POOP; SORNS; SAFEST; QUA; QUAY; JOT; ZE; ST,Player2
321,325,WHENAS; FAB; BEDAD; EEEW; CAA; GAGED; HAJJI; MILLE; NEMN; LOP; DORR; STONN; TUTU; NY; EX; EWT; ZO,270,BENNIES; BE; ACCEND; DEED; FEEN; NEIGH; FABLE; AKENE; KOOK; ROMP; HAJJIS; ACCENDS; FABLES; ERR; ZEX; PET; DAN,Player1
322,354,VANTS; LAARI; CAB; VADED; CADE; FED; GHEE; JEE; MACED; DEEMING; JOR; NOO; QIN; GHEES; OONS; STRUT; SWY; AX; YU; REZ; WE; ZO; ER,266,MIKES; KEBAB; ACED; EVADED; TEED; FEG; GHEE; ILL; KIKE; NILL; ENOL; QI; PRE; PREPS; NILLS; AT; ZA; TAX; VOM; TEN; UN; EN; EN,Player1
323,279,DEMEANE; BAA; MAAED; CEE; DAE; GAGE; AKEE; HELM; MEEK; APOOP; KEB; AKEES; RAKEES; RIM; TRUNK; WO; EX; ZE; VOE; UT,332,DOWNING; BOB; ECCE; DEEDED; JEFFED; HIE; HILL; HENNIN; JO; HILLO; SORN; QIS; HELMS; DEMEANES; SUR; NY; WOT; ST; ZE; ON,Player2
324,277,SEYEN; YABA; DAEDAL; CEE; EFF; HEH; HAJ; MEEMIE; KAE; IKON; BICEP; LOOR; SEYENS; FEGS; PET; RAP; REH; TUTS; DEX; ZO; ZE; NU,281,AVAILES; BICE; CEDED; DEED; FEG; AGGIE; LEMEL; KI; JO; MOON; PE; KOR; EFFS; CEES; OR; KAT; NUT; WE; VOR; WE; ZEN; EN,Player2
325,283,PRIMAS; MAD; DADA; BEE; MADE; FEE; HAGG; ZEBECK; JAGA; MAKE; OK; JO; MAKER; HAGGS; MET; UNCEDED; FEY; ZAX; FEER; REN; NUN; IN,369,LUZERNS; BICE; ZEBEC; CEDED; EEL; FEG; DADAH; PIKI; LEMEL; NEAL; NONE; POON; ERNS; QI; STOTT; AX; FEYS; NEWT; EW; SOV; DEV,Player2
326,286,TOWZE; FAW; ACCA; TOWZED; EAU; DEGAGE; IF; KIEKIE; HM; HMM; NOON; PRILL; PORAE; KIEKIES; TEREKS; PORNS; AFT; MENT; TON; NU; ZEN,308,TEREK; KABAB; CEDED; DELED; BEE; GHEE; JEE; RILL; ENE; MEN; JOG; HIDER; PORN; JOGS; GHEES; TURNT; NYS; EX; WAFT; ZE; NO,Player2
327,298,SNACKS; CABA; AEDES; ZE; AB; GEED; EACH; JIBE; MEEMIE; ELK; GABION; NOME; OP; SORN; ONST; TUT; WELK; YEX; NUT; EW,305,MAIZES; CEDI; DEBE; DEEDED; EFF; CH; GHEE; LEACH; JELL; ENG; JELLO; PONK; JIBER; CABAS; TEFF; GUV; EX; GRR; ZE; RED,Player2
328,289,SPRED; JNANA; SPREDDE; DEB; GEE; AHA; PEAGE; MILK; ELK; JOMON; PRO; PEAGES; QUA; KIEKIES; NY; ZA; VAG; JOR; NON; NE,315,GANJAHS; ECCE; BEEBEE; DEEDED; EFF; GEE; KIEKIE; LIMN; MILKO; NOON; SORNS; ET; URN; WE; WELK; NIX; TURN; TURNT; ZA; IT,Player2
329,240,AGGRO; SARD; DAG; BEDAD; ZEE; CAFE; AIGA; KIEKIE; MMM; ELK; NOON; AGGROS; SLEEK; BAT; LUN; EX; WEX; ZE; KOR; RE,305,GAZES; ECCO; BETED; BEDE; FET; HEH; AJI; LEEK; FENNEL; MOJO; APP; QIS; ESTS; STUN; BEDEW; NY; WEN; ZEN; TENE,Player2
330,284,REJOIN; AMERCER; ARABIC; JADE; ARABICA; DEAL; FEG; GID; EKKA; LINEMEN; JOE; OP; QI; QINS; ST; XI; WELK; ZIP; WET; FER; NED,363,MERCER; RABIC; REJOINED; ZED; BEDDED; FEED; HA; KEG; HELM; ANELE; PO; JOR; SORN; STONNS; REW; KY; WELKT; GUV; VUM; BAT,Player2
331,313,MILKO; ZAP; CAL; DEADED; FEEB; AGHA; IGAD; EKE; JOE; JO; QIN; ROO; REFS; FEEBS; MILKOS; ST; TUT; YU; XI; REKE; ROON; ER; NO,293,INDEED; BABACO; BEDEMEN; DEE; FEE; HEIGH; MEIKLE; ZEL; HON; QI; PHON; REF; QINS; TREF; IT; STUNT; AW; VOM; ZEE; EW; NA; NE,Player1
332,289,AERIE; BAA; EMBOWED; BADE; ENE; GAGE; JIG; ILEA; ANELE; NONA; NOON; QI; SOP; LEEKS; SLEEKS; POTT; RUST; XU; EW; ZE; ZA; EN; NON,345,EMBOW; BACCO; DEEDED; CEE; EFFED; HIGHED; LEEK; JEFFED; ILK; HM; KOP; QIN; CEES; THIGHED; MILK; ROK; TRUST; TRUSTY; GRR; TE; EN; ON,Player2
333,290,XI; TAI; BOOAI; DETOXED; DADDED; BEE; FEE; HIGHED; ELK; LEKE; EL; OH; PO; QIN; CACAOS; DERNS; POTTS; RUNTS; WYE; EEVN; EW; UN,286,DETOX; FAKE; CACA; ABAC; CUE; EE; EGG; JEE; MMM; LINEN; CACAO; PENNE; QI; PENNER; XIS; PENNERS; JO; IT; REB; WEN; URN; EAN,Player1
334,306,DELPH; JAFA; CACA; READDED; FEED; NEIGH; EELLIKE; KEGGED; MONAD; BARN; JINNS; HENNERS; ERR; IVY; FEZ; TAX; NY; UT; NOM,330,HENNER; CABAL; BANNED; CEE; EGGED; JIN; MEEMIE; NOOK; DORP; DELPHS; SOOT; TUQUE; AX; ZA; HOW; WHOW; FEEDS; VEE; TOM,Player2
335,313,COPED; PUKED; ABA; CADEE; QAT; DEE; GAGED; QI; LIG; LEMME; EIK; BANCO; NONI; ERROR; STEDDED; TEFF; TERROR; TUX; ZE; ZE; ER; NAV,330,PUKE; PAWN; BANC; TEDDED; PAWNEE; EFF; GHEE; JEHU; JELAB; ELK; MM; EIKON; NORK; PAWNEES; JELABS; QATS; WE; STY; ON; IN; NA,Player2
336,265,NITHER; RAP; ADD; CAA; BAE; FEG; HAAF; KIEKIE; MMM; INK; LOO; ONO; CEDES; BEDDERS; FEGS; STUNT; OX; WOX; GIEN; WE; ZA,294,PERFET; HUBCAP; BEDDER; CEDE; DEE; GEEP; GIE; ELL; LED; JEE; NOON; HUBCAPS; NITHERS; TRAPE; TINK; JEER; NY; NY; MEER; WEN,Player2
337,296,POKEY; EVOKED; DACE; DAK; BAE; FAE; EGGHEAD; JIG; MIMIC; JA; EEK; NOM; OR; DADBODS; THIGHS; FORT; SUQ; ZA; XI; ZEN; NET; EN; NA,315,EVOKE; BANTY; DADBOD; PEECE; TEE; NEF; HIGH; ILL; ELM; MENE; NONE; REP; HIGHS; ILLS; STEEK; QUA; WE; JAW; ZE; ET; UR; NA,Player2
338,341,LOZENS; PARA; STEPPED; DAEDAL; PARAE; GEEZ; HIED; KAKI; KEELMEN; ANNONA; QI; ROOS; TRUST; EX; AW; ZE; OWT; VAE; RE,316,STEPPE; BACCA; EMENDED; DEBE; EFF; GHEE; JIGJIG; ELMEN; ELM; NOOK; JIGJIGS; REMENDED; TRUSTS; YU; BET; SON; NOWT; NA; NA,Player1
339,271,DEAFEN; ABBA; BEE; WAE; DEAF; AID; KIEKIE; MALM; MONK; MONO; QAID; JORS; SMALM; GLENT; TURR; OW; TEGGS; ZEL; EN; NA,307,SWANNIE; ECCE; DEEDED; NEEDED; HEH; EGG; GLEN; EL; JOKE; POP; RECCE; KIEKIES; GRR; TEGG; JUN; YOM; TUN; OX; ZEN; TE,Player2
340,289,LUNTED; TEA; CACA; BARBE; CEE; EFF; AGHA; HAKEA; ELK; MM; JO; RONNE; EFFS; QUARTS; WYN; WYNN; JEW; ZE; ZE; TI,317,NEMN; BARB; BARDED; LEDDEN; DEE; EGGED; HIE; ILKA; BENNI; ONION; PEPO; SORNS; QUA; EX; EW; CACAS; FETT; TEAT; VAN,Player2
341,300,TECS; TAVAS; ABACS; DEEDEST; BEEF; AHEM; JIG; GALL; ANKH; JA; MIGNON; HORROR; SETTS; WEXE; EW; PUPU; ZA; ET,303,ELMS; BANANAS; NEEDED; DEED; FEG; MIG; KIEKIE; MEL; MEN; NOON; POON; QI; PUP; DEEDY; QIN; ZOS; OR; ER,Player2
342,303,CH; GAMASH; BA; CEPE; BANDED; EFFED; GHEE; KIEKIE; ELM; ELM; NOON; REFFED; SPA; CEPES; QI; JUTE; KY; EX; IN,243,CHAINER; ABEAM; DEADER; CEE; ABANDED; FEG; JIN; KEEL; KEEL; JEON; GOON; CHAINERS; ERRS; SPAT; NOUT; EW; ZA; RET,Player1
343,206,ROUEN; OAT; CAAED; REEDE; EAU; GAGA; IF; KID; MEEMIE; HIN; CONE; POO; MEEMIES; GHEES; JOLS; GRR; VOE; AW,291,TURACO; RABIC; BEZ; BEDDED; EFF; GHEE; KEEK; ELL; HM; JA; JOL; QI; SHIN; KIFS; PED; ST; NET,Player2
344,270,TRENDY; AAH; CAAED; DEE; CEE; AIA; KIKE; LEMME; MONK; PEA; JO; MONKS; SORNS; BUT; AT; EX; ZE; WOT; VAW; ST; EN,343,HONEY; FACE; TEDDED; BEEBEE; FEH; JIG; KLIEG; ENG; LOON; FACER; PO; HONEYS; KIKES; NU; AW; ZEX; DAW; QAT; ER; RE,Player2
345,269,FUSTS; QAT; SCAD; AJEE; TEAED; FEE; HAE; JA; KEELIE; QIN; KOINE; LOON; ROK; TORRS; RUT; DEEDY; HAW; ZE,243,UNMESH; CAZH; DABBA; DEET; DEED; GEE; MIGG; KEELIES; ELM; MEE; NON; NERK; KEELIES; APP; WO; DEX; IT; NAE,Player1
346,258,DUNKED; ZA; ABACK; DEAD; BEE; NEE; GOAF; HAHA; KILL; MINKE; MOON; POP; SORN; HAHAS; GOAFS; ATT; LEZ; BEET; ER; NU; ON,296,DEZINC; BACK; BEDDED; QI; BEE; FED; GEE; GIE; LEMME; JA; JEON; INN; DEZINCS; JANNS; TURRS; WYE; HEW; XU; ST; RE,Player2
347,321,FAILLE; WAKA; LADED; EAT; BEE; FEEL; HAGG; MAMMIE; WAKANE; NINE; NOON; OOR; MAMMIES; HAGGS; QIS; TROTH; WREN; ZA; EX; SUP; JAR,341,UNTWINE; UNTWINED; ECCE; EBBED; CEDE; EGGHEAD; KEBBED; JEE; JA; KONK; UP; PE; FAILLES; QI; EEL; UTS; YE; FEZ; REX; IT; ON,Player2
348,303,PREVE; AJAR; DECAD; ANADEM; DECADE; BEG; HADJ; EKKA; LEMEL; HE; JO; HER; MEINIES; TON; IT; NUR; WEE; WEN; ZE; NY; EEVN; NA; NAN,383,ALIMENT; ECAD; EBBED; CEDE; EFF; EGG; HADJI; KEET; MEINIE; CONN; HOOPOO; HADJIS; HOOPOOS; DECADES; KEETS; TUT; KY; QI; LAX; ZIT; NURR; NOR; EN,Player2
349,0,,0,,Draw
350,273,BECK; ATOC; AZAN; DEEDED; AB; GED; HIE; GLEEK; IMINE; NONMEN; POP; SORNS; SUQ; EW; LAV; ATT; NUT; TI,306,KIACK; KANBAN; BECKE; DEEDED; FEEB; GHEE; JEFE; HILL; ENG; MOJO; ERR; HILLS; NURRS; WYN; EX; ZE; ZEN; EN,Player2
351,300,OUTRACE; BAAL; OUTRACED; WAE; PEA; FEG; FEH; JAI; ILEAL; EME; KED; NON; AR; QIS; ORT; TURNT; WYE; XU; EN,289,PLOWTER; DZO; ABCEE; DEEDED; FEET; GHEE; GIG; KEEK; MMM; NINE; MOJO; PORN; QI; FEHS; FEGS; TEMES; ZE; SNORT; SAD,Player1
352,353,CREASES; ABAS; DADA; BAAED; FEG; HEH; JAKE; JEEL; FELL; MOBE; SECO; OP; PORN; QIN; DELT; PRUNT; EX; WEX; WON; ZEN; TOP; NU,305,MESIC; SEDGED; SEC; BEE; FEG; DIG; KIKE; MINI; ABASE; MINION; MONO; PENED; QI; HEHS; ST; NURR; KY; ZE; WONT; WAN; ZA; IN,Player1
353,346,RETAKER; KAB; DADA; EEW; ZEA; DEGAGE; HAJJI; KINA; MOM; NOON; EFFERES; HAJJIS; ROHE; TURR; SWY; XU; NEMN; REV; EN,333,TWEEZES; BE; ACCEND; REEDED; EFFERE; HEIGH; MILLE; ELK; MOON; QI; APP; QINS; MILLET; RETAKERS; ZEE; TEX; VID; ST; NON,Player1
354,298,ZAX; HAKAM; ACTED; CEDE; FEEZE; IGG; DEEK; HELL; JA; ENG; NOX; QI; MOER; QINS; POPES; UNPOPES; KIEKIES; THE; UR; VEE; IN; NE,341,HONED; KABAB; DEEDED; AJEE; GAFF; GAFFE; KIEKIE; HELLING; BALM; NOM; POPE; QIN; ORS; HAKAMS; RIGG; TURN; WYTE; EW; IT; SEZ; NE,Player2
355,304,DECAYS; CAVA; BAAED; YAE; FEE; HEH; KIKE; ELL; MEME; JO; NOON; GRR; POONS; ST; RUST; WE; JOW; UNTRUST; ZEN; UN,287,GADIDS; PEBA; CEDED; TEE; FEG; GIGA; KEELIE; MI; NAH; NONI; POON; KEELIES; TRON; TRONS; EEVN; WEX; TRUST; ZE; REZ; TI,Player1
356,260,UNSEES; AW; ODAS; CABA; DEE; DEE; AFF; IF; SAIKEI; LEMMA; MI; MINO; POI; OR; BAWDS; NTH; TRUST; KY; AX; ZE; ANN,305,UPGREW; CAB; BAWD; REC; BEDDED; DEEVE; GHEE; GIGHE; ELK; ELK; JO; JO; MINOR; NOR; ST; ST; AW; VORS; DEET; EN,Player2
357,364,CANKLE; ZAX; BAD; ZED; BADE; FAZED; GAGED; JIBE; ALLIAK; ENGAGED; MIMEO; MI; QI; DONOR; ALLIAKS; CANKLES; JUSTS; WYNS; EW; NEW; ZEN,344,LUREX; BEDECK; CEDED; BENE; REE; FEG; HEH; EKKA; MIME; MEH; JEON; OPPO; JIBER; BEDECKS; NOR; TOR; SUR; ZE; NY; NET; TE,Player1
358,317,WEAVER; AWOKEN; DATE; BEDAD; CEE; EAN; TAGGEE; JAKE; PANIM; JINNI; MONA; ROOF; ROSES; SUQS; ROOFY; XU; WEAN; ZIN; TI; TI; TE,268,WOKEN; ABB; PA; ECCE; TEENDED; DEFFER; HIGHED; ILKA; ELL; EME; POEP; DATER; WEAVERS; UROSES; ZO; REM; IN; NO; EN; NE,Player1
359,291,DROPT; WAKA; BAD; DEADER; KAE; GEED; GIF; GEEK; LIMMA; LINK; NOPE; SORN; ERST; UTS; XI; MY; ZED; IN; NON,255,OUTWENT; DABBED; ECCE; CEE; EFF; HEH; JIB; GLEG; ELMEN; JOOK; ERR; JOOKS; SLINK; TWO; REZ; UN; DEN; NO; NE,Player1
360,301,VEGOS; GAK; CADI; BAA; CADIE; CEE; GAGE; KOJI; ILL; LENG; MEME; NOON; QI; HARPS; QIN; TUTU; TRY; XI; ZE; NU,304,VIZIES; BABACO; ENDED; SEEDED; CEE; FEZ; HEH; DEF; HAME; JILL; KEN; KNOP; KORS; KOJIS; TURR; WEB; GAGER; WAE; ST; AN,Player2
361,324,JOANNES; BABA; JADED; CAAED; VEE; AGEE; GIEN; KILLIE; MNEME; ARCO; KNOP; FIQHS; NARCOS; TROTS; EW; NUR; HOW; IN,316,ACTS; ARC; DEEVE; EDGED; EFF; FIQH; HEH; MEKKA; JEE; ENOL; PORN; ARCOS; TEFF; RUSTS; NYE; XI; NEW; ZO,Player1
362,347,BEZ; ALAND; BEDDED; BENNE; EFFED; HIGHED; BEZEL; KAKA; JEFFED; HM; PONK; BEZELS; CADEES; THIGHED; BENNET; RUNT; WE; OW; VOW; UR; RAN; NE,344,OXIDATE; BACCAE; CADEE; ZEE; EGG; JEEL; LEMME; JEELIE; CION; LOOP; GRR; SLOOP; PONKS; CIONS; ROT; SUQ; NY; ZA; POT; IN; IN,Player1
363,265,JETSON; PAYSD; CAA; JADED; CEE; KEA; FEG; AIA; NIELLI; INK; EEL; JELLO; MEN; GIBER; FER; HIKES; TUN; XU; WEN; TIZ; NOH,338,PAYS; TEC; BAA; KEDGE; BEETED; DEFT; GHEE; HIKE; JELL; MEL; MOM; PO; KEDGER; JOR; SORNS; TUTS; WE; ZO; MELT; WE; ERN,Player2
364,334,OBENTOS; ABAS; ADDER; ABASE; COTE; AE; DEAF; HIC; JAKE; LIME; GLEE; MONG; POP; RADDER; COTES; GADS; LAV; WAS; POPSY; UT; SIT; AN,308,TZARS; COT; CEDED; ABASED; CEE; FEEN; GHEE; JEE; ILK; HINGE; ME; KON; JAKER; POPS; ERR; TUP; WHINGE; TUX; ZE; NUTS; NAE; EN,Player1
365,322,MEWED; TANG; WADD; BACCAE; WADDED; DEAF; HAHA; EEK; LIKE; JELAB; JOLE; PO; QIN; JELABS; POP; TURR; WYN; WYNN; OX; ZE; REEN; EN,250,MAGGED; BACCA; BENNE; BEE; EEN; FEG; HIE; LIKE; MNEME; LIKEN; NONI; QI; DONOR; JOSS; POSTS; REP; FEZ; UG; ANT; KAT; REE,Player1
366,316,WOWEE; SCAB; DADDY; AB; CEE; FEED; DEGAGE; HAJJI; MM; MNA; KI; MORON; KILLIES; KA; HER; TURNT; EX; QIN; ZO; NAV; ER,319,WYNNS; BICE; DEADED; WAE; CEE; FEEN; GHEE; KILLIE; LEG; NOON; BICEP; PORN; SCABS; SKILLIES; HAJJIS; TUT; QI; TEX; TEN; NA,Player2
367,0,,0,,Draw
368,330,KETCH; QAT; GADDI; BAE; BE; FAA; GHEE; GEEK; MILL; QIN; JOLE; JOL; POOR; SKETCH; QATS; MNEMES; EFTS; TYG; NOX; ZE; NO; ON; EN,327,CUNEI; ABACK; DEB; DEEDED; OBE; EF; QI; KIKE; MNEME; MILLE; FAAN; PENNA; ERR; MILLERS; PENNANT; UNDEEDED; WEFTS; ROWT; ZE; NAV; ST; RE,Player1
369,267,EMCEE; GIE; BAC; BAAED; ABACA; AGEE; JEE; FLIM; KINE; MON; HON; REFFED; MONER; GLIKES; ESS; UVA; XU; WON; SESS; ZO; TI,337,ELEGY; BOBAC; JAP; DEEDED; EFFED; HEH; GLIKE; EMCEED; MY; KON; QI; QIN; PRE; ORTS; NU; REW; VOW; ZE; ST; ST; AT,Player2
370,329,URDEE; AX; ABA; DECAD; DECADE; DEE; OFFA; HEH; JIG; GLIKE; QIN; MENG; MOMI; POP; KOSSES; PUTT; TWO; ZA; ZE; ENEW; TI,259,EXON; DAB; CANE; AXED; DEER; BAE; AGE; QI; JIG; LEGLIKE; KNELL; MENGE; NEON; ERR; KNELLS; PUTTS; RYE; MOR; FEN; NE,Player1
371,296,HAEING; QAT; BAC; HEADED; CEE; AE; AID; KIKE; MEH; GEM; NOEL; NOON; DORR; SORNS; STURT; AX; WAX; ST; JOW; ZE; VAE,309,KATTI; BECK; BECKED; CEDED; GENNED; GHEE; FIFE; ILL; ELM; GI; JO; PE; PA; QATS; RUN; NY; NY; REF; WOON; ZE; ZEN,Player2
372,255,FOEN; ANEAR; CAD; ACANTHAE; CEDED; HENGE; BIGG; FELL; MM; KONK; POPE; HARDENS; QI; TIKS; JUT; ZE; ERR; ADZ; GIEN,337,HARDEN; ACANTH; DEBE; DEBE; FEE; GIE; GLIKE; LEMME; BIGGIN; KON; MORRO; POPES; QINS; STUNTS; OXY; EW; MORROW; FEEN,Player2
373,327,SONANCE; ABBS; DECODED; CAA; AB; AGES; HEH; ARIKI; KEELMEN; ME; EMO; RE; GLIKES; SONANCES; RET; TO; UNTURN; SNY; XI; ZO; NOT; EN,320,AFEARS; DECODE; DEEDED; CEE; EF; GHEE; JIG; GLIKE; ELL; MOJO; POPE; QI; QINS; REF; SOT; TURN; AW; WRY; VAW; ZE; TI; ON,Player1
374,272,ENDEW; FANE; CACA; ENDEWED; FEM; HAGG; HAJJI; LALLED; FONE; NEON; ONER; CACAS; QI; UTE; TRY; REB; UT; UT,323,WEEMS; NABOBS; DEDENDA; CEE; EGGED; EHED; EKKA; MIME; KOINE; DOPPIO; HAGGS; MIMER; RUSTS; EX; WOE; SKY; NAV; NUT,Player2
375,294,INFARE; AY; CID; DADA; BIBE; EJECTA; JEE; DEAF; HIE; ALLEL; MIME; MIMEO; OOP; ERR; CAYS; QIS; TURN; EX; NOOP; EW; ZA; EW,339,FENNY; CAY; BI; BIB; EJECT; CEDED; GEE; EGGED; KHI; MEKKA; AMEN; JOE; QI; DROP; SOSS; DROPT; TURNT; ZE; TABU; TEW; NE,Player2
376,312,NORTENO; BAR; ABAC; DADA; BARED; GEE; BEDE; NEAFE; GHI; GEEK; JILL; MALI; FON; PI; QIN; QINS; GIFT; POT; PIR; ZE; NODE; NE,312,BAHT; BAC; JA; EDGED; TEC; TEC; FET; FETE; GIF; GEEK; MEME; KNEE; NEMN; QI; KROON; SOSS; TURRS; MY; UVA; XU; OW; ZO,Draw
377,309,ENTAME; ABAFT; BEDAD; CEE; NEE; HAGG; JAKE; KELL; BEDEL; JA; FOEN; ONER; ACCENDS; KIEKIES; UTS; NYS; ZEX; JAKER; REKE; ER,316,SHEAVE; SHEAVED; ACCEND; BEDE; EGGED; FID; KIEKIE; MINI; MON; LOON; QI; POPE; QINS; STRUT; EX; OWT; EW; NOWT; NED,Player2
378,344,DEXIE; REAN; ADDAX; BACKED; PEE; GAGE; JAI; MILF; NEMN; MENE; OOP; SORN; HEIGHT; STOORS; KY; WUD; EW; EMPARTS; POZ; NAV,298,EMPART; BACK; ABCEE; DEED; EFFED; HEIGH; KELT; GLEN; JEE; KONK; QI; DEXIES; HERN; GAGER; ZO; NUT; TWA; PEEN; ANN,Player1
379,279,MERLS; MANA; CACAS; ADDEEM; EFFED; HIGHER; PILL; EKKA; LIMEN; PE; KAME; DABBAS; ART; VUG; FY; ZO; WEN; UN; NE,320,LEPT; DABBA; TEENDED; CEE; EGGED; JEFFED; LIME; JINNEE; NOOB; ROON; SPILL; SOS; TOQUET; EX; WEX; WOO; ZE; OR; TENE,Player2
380,281,PIECE; RAJA; PIECED; DEAD; DEAF; EGGED; AJEE; LOLL; MIM; NIFE; NOOK; REEDBEDS; QIN; HESTS; UNDEAF; AW; ZURF; WAW; BAN; KON,331,PERTER; ABACI; REEDBED; BEE; FEG; HEH; KIKE; EMMA; EEK; NOON; LOLLOP; QI; ST; FEGS; VRIL; NYS; ZE; XU; BEET; TEEK,Player2
381,263,MOSSED; BAA; DADA; CEE; ABA; FEG; HIE; LAIKA; ENMOSSED; VANE; SON; PI; PRE; JOR; TRONS; UTU; WE; OW; EX; TUTU; ZE; TA; EN,326,BEEVES; BOCCE; EDGED; GEE; EFFED; HEIGH; KIKE; DELL; MM; HEN; JOE; QI; PIRN; PIRNS; LAIKAS; HENT; FY; WEN; ZE; JO; RE; TAV; ON,Player2
382,302,FUNDS; ALAND; CAB; DADDED; CABA; FEE; GHEE; KEEK; HELED; CABAL; MOME; QI; ART; ERUV; YA; WEX; WEY; ZEN; JA; NUR; NA,292,FORZA; SCABS; DJEBEL; CEE; CEE; EGGED; GI; KEEK; MEINING; NOON; IPPON; SOSS; ATT; EW; YAR; ZE; FEET; TON; UR; NU,Player1
383,285,NIXIES; XU; BAA; DADA; WE; DEBE; VEE; NEAFE; AHIGH; HELL; EKKA; LAM; NIDE; GOON; RE; OPPOS; TURR; NY; ZE; ZE; EN,331,QI; TWANKS; QIN; CAB; DEB; DEEVED; CEE; FEG; JIG; DEEM; MEME; HELLO; JEE; OPPO; SORNS; PST; TWO; TRON; MOT; IN,Player2
384,309,ENOKI; QAT; BACCATED; DEAD; PEA; GHEE; JEAT; KAMI; AM; NONA; NOOP; VEEPEES; EFFS; ORTS; TURN; WYNN; EX; WUS; ZO,298,VEEPEE; BACCATE; CEDED; BEEBEE; EFF; VEGGIE; KLIK; HM; ALL; NOON; VEGGIER; JEATS; GHEES; TALL; REM; NY; ZE; REM; UN,Player1
385,304,MOVIE; ELF; CACAO; CAA; BAE; DEF; HEH; KEBBED; JEEL; BENJ; NOON; RECEDED; SOS; DIKER; TURNT; WYE; EX; EW; REH; VET,294,MODEM; PAGAN; EBBED; CEDED; MODEMED; EGG; GIE; DIKE; INKLE; NEMN; PORN; HEHS; MOVIES; PORNS; NUTSOS; ZEN; TEGG; REZ; INN,Player1
386,297,ENNAGES; CABA; DADA; CADEE; BAE; GAGE; JEE; NIELLI; MEKKA; LEK; JA; GAGER; OPERON; MEKKAS; STOUR; WAR; NY; WAD; ZEN; EN,312,CINQS; SPEC; SABED; DEE; EFF; HIE; EKKA; LEMEL; MEH; FON; PE; OOR; SORN; DEET; OURN; KY; XI; TEW; ZEE; ST,Player2
